N,P,K,temperature,humidity,ph,rainfall,label,yield,fertilizer
40,58,75,18.59190771,14.77959596,7.168096055,89.60982451,chickpea,47.03274321,Urea
49,69,82,18.31561493,15.36143547,7.26311855,81.78710463,chickpea,45.028713166937685,Urea
13,60,25,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans,34.73147672768607,Urea
25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans,38.88558458213148,Urea
31,55,22,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,39.846463759201065,Urea
40,64,16,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,47.38645400473207,Urea
2,61,20,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans,31.71667399622661,Urea
26,65,22,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,kidneybeans,49.02820423377533,Urea
17,57,21,19.88394011,20.31564139,5.789214288999999,60.91974792,kidneybeans,29.28930596436195,Urea
26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans,38.94933468056246,Urea
17,59,17,18.416700100000003,23.42829938,5.689858133,132.9801054,kidneybeans,42.73685642563704,Urea
27,59,22,21.81167649,23.20591245,5.794158503999999,130.0608093,kidneybeans,40.13832657722074,Urea
28,58,24,19.72702528,18.28173015,5.748190462999999,143.7630894,kidneybeans,43.517281729506365,Urea
25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans,29.92155045732266,Urea
28,80,17,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans,41.72781086175458,Urea
25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans,47.245391669829246,Urea
12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans,38.49848049612206,Urea
6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans,34.27188090978698,Urea
22,79,17,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans,40.436587585492695,Urea
27,80,15,19.07096165,21.21092266,5.7883869510000014,86.21917578,kidneybeans,34.212266041358454,Urea
10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans,35.78512666086086,Urea
23,65,20,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans,36.52968667624595,Urea
19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans,33.820964522961205,Urea
19,65,25,18.09551014,18.29318436,5.6250964460000015,144.7902323,kidneybeans,45.64712798890063,Urea
22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans,34.52816237312731,Urea
37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans,40.91426877180943,Urea
11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans,37.35269355863195,Urea
18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans,47.02444516520768,Urea
21,63,17,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans,37.392559663864006,Urea
24,80,22,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans,40.16735735774352,Urea
34,60,22,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans,37.8234127169779,Urea
16,75,21,18.50692825,23.61670065,5.679224346,87.05132890000002,kidneybeans,33.19925577191157,Urea
17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans,31.97233557826262,Urea
37,72,18,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans,44.49055840939369,Urea
40,73,20,21.59343016,20.31871249,5.811314232000001,61.13872036,kidneybeans,31.32765434009756,Urea
9,77,17,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans,33.30954620346916,Urea
1,62,23,15.43546065,18.37477907,5.607808432000001,139.0302034,kidneybeans,33.48675216701753,Urea
33,59,22,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans,37.8312611765397,Urea
23,59,19,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans,44.85303749196007,Urea
6,62,22,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans,38.64010827240024,Urea
25,63,20,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans,35.985875827223246,Urea
7,79,23,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans,31.98282706711001,Urea
8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans,32.937221805068326,Urea
27,64,15,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans,43.04767671040565,Urea
28,66,23,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans,39.26451383060015,Urea
32,57,18,15.53834801,23.75560241,5.695422862999999,107.3850593,kidneybeans,37.879983858829725,Urea
27,56,22,19.91853092,20.70099804,5.833010957999999,108.6434544,kidneybeans,37.31847004367373,Urea
17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans,40.86677434537216,Urea
0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans,33.24249799557644,Urea
13,72,21,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans,26.452451444620444,Urea
34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans,38.36201604941471,Urea
9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans,41.60271547249236,Urea
11,72,20,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans,38.36897649760088,Urea
3,67,24,17.00067625,19.90790546,5.520880013999999,103.2926407,kidneybeans,37.82778468998322,Urea
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans,38.717363163589454,Urea
3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans,27.476878139064294,Urea
23,62,19,16.51783455,20.4555596,5.609435127999999,98.77794225,kidneybeans,31.811133495704297,Urea
22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans,39.75810879991316,Urea
31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans,32.007641244316225,Urea
34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans,37.75660346418463,Urea
12,63,17,18.358923,19.37703396,5.717143397,138.414764,kidneybeans,44.19568421979957,Urea
27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans,36.60647050960879,Urea
7,63,24,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans,35.06923407411522,Urea
24,67,22,20.120043,22.89845607,5.618844277000001,104.6252153,kidneybeans,40.42134102797353,Urea
11,71,24,21.14011423,22.7182355,5.6066203460000015,141.6056722,kidneybeans,42.50020775981517,Urea
37,74,15,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans,35.764783117459345,Urea
25,76,24,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans,49.57368649626525,Urea
34,66,17,18.81097271,21.27833035,5.889614577000001,125.084915,kidneybeans,41.76613612055774,Urea
20,69,15,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans,42.83560136993915,Urea
37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans,38.17574143326064,Urea
18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans,41.45294570139296,Urea
4,67,25,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans,33.94629277385165,Urea
37,56,25,22.05592283,19.60379304,5.774755143999999,126.7265372,kidneybeans,39.59894545237427,Urea
5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans,32.21096911601549,Urea
11,61,21,18.62328774,23.02410338,5.532100554,135.33780330000002,kidneybeans,35.73965429765929,Urea
22,80,20,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans,41.28605938406357,Urea
12,61,19,19.33162606,24.13995025,5.655726817000001,68.51253427,kidneybeans,25.584283278652286,Urea
5,74,21,16.24469193,21.35793891,5.591704013999999,66.97053257,kidneybeans,28.084354874537613,Urea
27,69,22,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans,38.043090047444544,Urea
31,75,18,15.46789263,21.43780702,5.824208308999999,88.88796102,kidneybeans,33.28011472170826,Urea
36,68,20,17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans,40.78278598338935,Urea
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans,32.195057261534004,Urea
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans,34.24342436286656,Urea
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans,41.621835969341504,Urea
0,55,22,22.98666928,20.57940608,5.916779289,143.85849380000005,kidneybeans,39.66232696714884,Urea
14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans,44.93619399367053,Urea
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans,44.52897461053885,Urea
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans,50.05472005054849,Urea
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans,37.50763712031306,Urea
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans,34.46644322929723,Urea
14,67,22,23.82576704,24.75485098,5.624690247999999,84.64143632,kidneybeans,37.05412830360858,Urea
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans,42.785791509522646,Urea
20,73,22,16.03768615,22.33195853,5.976312537999999,130.3900798,kidneybeans,47.446974738706736,Urea
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans,38.70147351031426,Urea
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans,33.041313843577825,Urea
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans,44.03521611961997,Urea
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans,27.44837114718017,Urea
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans,38.33472524303565,Urea
30,63,16,23.60506572,21.90539577,5.5259045260000015,100.5978728,kidneybeans,41.90374026633012,Urea
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans,38.885006274900185,Urea
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans,45.23409720001497,Urea
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans,39.931583873796825,Urea
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas,39.77823080335932,Urea
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas,59.63723197714566,Urea
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas,46.31242778192857,Urea
27,57,24,27.33534897,43.35795962,6.09186275,142.33036769999995,pigeonpeas,50.1472400875774,Urea
10,79,18,21.0643684,55.46985938,5.624731337999999,184.6226709,pigeonpeas,50.94102912400612,Urea
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas,55.585665326812006,Urea
40,70,20,31.80130272,45.03186173,5.623490042999999,147.03614419999997,pigeonpeas,50.97427836879163,Urea
38,55,19,33.18184225,38.23184742,5.864623352000001,198.8298806,pigeonpeas,51.65392107460298,Urea
35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas,46.41248970954264,Urea
38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas,45.44990732956133,Urea
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas,44.60015872100415,Urea
16,56,17,33.80020039,40.03262418,7.445444882999999,176.6165894,pigeonpeas,53.64320726995806,Urea
31,72,17,28.69180475,49.47225353,5.833031707999999,96.36222901,pigeonpeas,47.20176640507557,Urea
16,80,20,31.24021696,56.67369054,7.3393209289999986,122.0146733,pigeonpeas,47.12886876558287,Urea
27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas,47.753400992648,Urea
40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas,40.9623399223832,Urea
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas,46.46147355128064,Urea
3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas,33.65388979424916,Urea
26,67,24,36.97794384,37.73992903,5.642813116,161.48129630000005,pigeonpeas,53.1155882601704,Urea
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas,44.7926365113768,Urea
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas,57.438443982708485,Urea
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas,55.485572316945536,Urea
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas,46.7131779226369,Urea
28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas,45.51969066047582,Urea
16,71,24,18.33124824,38.40975482,4.946369874,139.64833169999997,pigeonpeas,40.38889314226644,Urea
24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas,46.14115986793736,Urea
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas,57.59337871153376,Urea
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas,49.573018715983,Urea
34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas,44.77609724022078,Urea
1,76,19,24.18553163,46.68746847,6.6695294160000005,177.3377996,pigeonpeas,45.30906952667606,Urea
6,69,19,26.88630675,41.69617915,4.7509292180000005,94.46748008,pigeonpeas,32.57092680522837,Urea
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas,55.85494929037472,Urea
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas,45.536959841962606,Urea
27,71,23,23.45379018,46.48714759,7.10959773,150.87122019999995,pigeonpeas,46.2024432277279,Urea
36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas,48.83113686329998,Urea
17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas,54.912032851541206,Urea
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas,36.12158563549194,Urea
17,64,16,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas,53.12306739035356,Urea
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas,39.29706161321496,Urea
39,60,15,35.09357419,30.98685456,5.004074623999999,116.9106908,pigeonpeas,39.75874549501899,Urea
6,66,15,34.93174223,30.40046769,6.3458060110000005,159.2649827,pigeonpeas,40.57321643950192,Urea
8,59,18,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas,53.65590125196175,Urea
2,67,18,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas,40.33684195326119,Urea
1,76,17,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas,43.86799325136891,Urea
16,73,19,18.41645629,34.80541039,4.684079249,163.27474730000003,pigeonpeas,50.64400632292503,Urea
23,75,25,31.07508973,47.19847683,7.077170002000001,91.31256412,pigeonpeas,46.658302548138586,Urea
32,70,20,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas,61.74100451747871,Urea
28,59,22,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas,55.36087255408942,Urea
5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas,44.46580115040916,Urea
36,67,25,35.95176642,36.52780776,6.418062652000001,136.0456753,pigeonpeas,45.45252527778669,Urea
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas,50.66445099347437,Urea
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas,51.68262328140805,Urea
17,67,18,31.2192752,56.46868874,5.611510977000001,129.20286529999998,pigeonpeas,44.38317292801976,Urea
5,55,18,33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas,44.03478279874736,Urea
5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas,45.12119181731151,Urea
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas,57.74421856505859,Urea
13,73,20,30.50420876,35.48885969,5.391560417999999,162.59277230000004,pigeonpeas,43.4604932003742,Urea
6,63,23,26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas,46.31899263769126,Urea
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas,36.39361203651838,Urea
25,64,20,33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas,36.82614692003072,Urea
34,75,24,23.50222822,51.29019509,4.760038038999999,192.3023991,pigeonpeas,54.86387036962104,Urea
20,77,23,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas,50.87772020746064,Urea
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas,62.81458910755424,Urea
14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas,45.3921126915716,Urea
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas,51.30799747189542,Urea
7,77,18,20.5591255,60.54880693,6.655918077999999,191.0895109,pigeonpeas,52.17131338493704,Urea
29,78,25,19.95991719,59.33157782,5.982854522999999,195.787103,pigeonpeas,57.30176399226861,Urea
30,60,21,28.87667593,62.4901206,5.457871272999999,182.2688175,pigeonpeas,59.13167425084461,Urea
20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas,47.39975941004453,Urea
19,57,23,23.6734328,47.2879691,7.342409555,141.12507219999995,pigeonpeas,49.7984878476561,Urea
3,60,19,25.74679443,40.7192594,4.820788186000001,100.7791633,pigeonpeas,30.05814285279816,Urea
5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas,57.202043109026384,Urea
5,68,20,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas,39.36857946840576,Urea
37,73,21,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas,63.97041677043071,Urea
9,59,24,20.43517772,39.37252634,4.747352458,137.22796619999997,pigeonpeas,41.804079295563,Urea
20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas,52.507372801393,Urea
31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas,47.50939983505398,Urea
0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas,39.363589177113205,Urea
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas,55.86107337789099,Urea
13,67,18,30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas,49.558279077751486,Urea
27,74,20,24.69487673,59.96669215,5.8598134160000015,91.95792434,pigeonpeas,43.93280393275262,Urea
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,pigeonpeas,53.576070432096174,Urea
5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,pigeonpeas,43.18432062917773,Urea
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,pigeonpeas,53.77617161689064,Urea
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas,53.699530121081,Urea
18,55,23,21.9989826,56.31006755,6.98571967,136.82743119999998,pigeonpeas,48.714457750409885,Urea
39,77,21,22.99774444,60.24218572,4.603563116,159.689339,pigeonpeas,50.92239213681457,Urea
13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,pigeonpeas,49.1265409490723,Urea
27,71,24,31.46417866,48.17631461,7.064973419,165.40535400000005,pigeonpeas,57.98871328061559,Urea
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,pigeonpeas,45.808016128409164,Urea
23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,pigeonpeas,52.42416125600714,Urea
4,69,19,19.25100056,47.70351758,5.374358869,149.063196,pigeonpeas,45.062411022365374,Urea
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,pigeonpeas,49.60046197941133,Urea
7,74,17,22.47253208,62.56532471,5.667419697000001,96.74706956,pigeonpeas,35.797170664787615,Urea
17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,pigeonpeas,44.440200654399824,Urea
35,71,17,29.89286629,66.35375127,6.931924962999999,198.1403003,pigeonpeas,59.11901782571053,Urea
11,72,22,29.37735586,44.82294584,6.842744374,172.40168,pigeonpeas,51.44325494460872,Urea
20,60,22,29.65052947,42.89833235,6.876572502999999,186.9226052,pigeonpeas,48.40210920709984,Urea
